sample_id,rep_id,total,alt,tissue,individual_id,sample_id_rep,study
GTEX-1OJC3-0826-SM-DPRYU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1OJC3-0826-SM-DPRYU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1OJC3-0826-SM-DPRYU.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-1OJC3,GTEX-1OJC3-0826-SM-DPRYU.1,GTEx_Blended_Tissue_Training
GTEX-1OJC4-1826-SM-EXOJI,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1OJC4-1826-SM-EXOJI.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1OJC4-1826-SM-EXOJI.1.bamcount_nonref.csv.zst,Spleen,GTEX-1OJC4,GTEX-1OJC4-1826-SM-EXOJI.1,GTEx_Blended_Tissue_Training
GTEX-1P4AB-1026-SM-DTXES,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1P4AB-1026-SM-DTXES.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1P4AB-1026-SM-DTXES.1.bamcount_nonref.csv.zst,Lung,GTEX-1P4AB,GTEX-1P4AB-1026-SM-DTXES.1,GTEx_Blended_Tissue_Training
GTEX-1PBJI-0426-SM-E8VNM,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PBJI-0426-SM-E8VNM.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PBJI-0426-SM-E8VNM.1.bamcount_nonref.csv.zst,Adipose_Subcutaneous,GTEX-1PBJI,GTEX-1PBJI-0426-SM-E8VNM.1,GTEx_Blended_Tissue_Training
GTEX-1PBJJ-0426-SM-E8VNP,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PBJJ-0426-SM-E8VNP.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PBJJ-0426-SM-E8VNP.1.bamcount_nonref.csv.zst,Nerve_Tibial,GTEX-1PBJJ,GTEX-1PBJJ-0426-SM-E8VNP.1,GTEx_Blended_Tissue_Training
GTEX-1PFEY-0826-SM-E9U6A,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PFEY-0826-SM-E9U6A.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PFEY-0826-SM-E9U6A.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-1PFEY,GTEX-1PFEY-0826-SM-E9U6A.1,GTEx_Blended_Tissue_Training
GTEX-1PIEJ-2026-SM-E6CPA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PIEJ-2026-SM-E6CPA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PIEJ-2026-SM-E6CPA.1.bamcount_nonref.csv.zst,Colon_Transverse,GTEX-1PIEJ,GTEX-1PIEJ-2026-SM-E6CPA.1,GTEx_Blended_Tissue_Training
GTEX-1PIIG-0006-SM-DLZQF,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PIIG-0006-SM-DLZQF.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PIIG-0006-SM-DLZQF.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-1PIIG,GTEX-1PIIG-0006-SM-DLZQF.1,GTEx_Blended_Tissue_Training
GTEX-1POEN-0526-SM-EVYC1,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1POEN-0526-SM-EVYC1.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1POEN-0526-SM-EVYC1.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-1POEN,GTEX-1POEN-0526-SM-EVYC1.1,GTEx_Blended_Tissue_Training
GTEX-1PPGY-1626-SM-EVYBL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PPGY-1626-SM-EVYBL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PPGY-1626-SM-EVYBL.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-1PPGY,GTEX-1PPGY-1626-SM-EVYBL.1,GTEx_Blended_Tissue_Training
GTEX-1PPH6-0005-SM-DLZQP,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PPH6-0005-SM-DLZQP.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PPH6-0005-SM-DLZQP.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-1PPH6,GTEX-1PPH6-0005-SM-DLZQP.1,GTEx_Blended_Tissue_Training
GTEX-1PWST-0826-SM-DTXF1,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1PWST-0826-SM-DTXF1.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1PWST-0826-SM-DTXF1.1.bamcount_nonref.csv.zst,Lung,GTEX-1PWST,GTEX-1PWST-0826-SM-DTXF1.1,GTEx_Blended_Tissue_Training
GTEX-1QAET-2026-SM-E9J3S,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QAET-2026-SM-E9J3S.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QAET-2026-SM-E9J3S.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-1QAET,GTEX-1QAET-2026-SM-E9J3S.1,GTEx_Blended_Tissue_Training
GTEX-1QCLY-1226-SM-EVYC3,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QCLY-1226-SM-EVYC3.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QCLY-1226-SM-EVYC3.1.bamcount_nonref.csv.zst,Adipose_Visceral,GTEX-1QCLY,GTEX-1QCLY-1226-SM-EVYC3.1,GTEx_Blended_Tissue_Training
GTEX-1QCLZ-1926-SM-E6CR3,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QCLZ-1926-SM-E6CR3.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QCLZ-1926-SM-E6CR3.1.bamcount_nonref.csv.zst,Colon_Transverse,GTEX-1QCLZ,GTEX-1QCLZ-1926-SM-E6CR3.1,GTEx_Blended_Tissue_Training
GTEX-1QEPI-0726-SM-E76QG,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QEPI-0726-SM-E76QG.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QEPI-0726-SM-E76QG.1.bamcount_nonref.csv.zst,Thyroid,GTEX-1QEPI,GTEX-1QEPI-0726-SM-E76QG.1,GTEx_Blended_Tissue_Training
GTEX-1QP28-1026-SM-EAZ4K,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QP28-1026-SM-EAZ4K.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QP28-1026-SM-EAZ4K.1.bamcount_nonref.csv.zst,Pancreas,GTEX-1QP28,GTEX-1QP28-1026-SM-EAZ4K.1,GTEx_Blended_Tissue_Training
GTEX-1QP66-0126-SM-EAZ3N,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QP66-0126-SM-EAZ3N.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QP66-0126-SM-EAZ3N.1.bamcount_nonref.csv.zst,Spleen,GTEX-1QP66,GTEX-1QP66-0126-SM-EAZ3N.1,GTEx_Blended_Tissue_Training
GTEX-1QP67-1626-SM-EAZ3X,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QP67-1626-SM-EAZ3X.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QP67-1626-SM-EAZ3X.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-1QP67,GTEX-1QP67-1626-SM-EAZ3X.1,GTEx_Blended_Tissue_Training
GTEX-1QP6S-0626-SM-E8VN4,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QP6S-0626-SM-E8VN4.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QP6S-0626-SM-E8VN4.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-1QP6S,GTEX-1QP6S-0626-SM-E8VN4.1,GTEx_Blended_Tissue_Training
GTEX-1QP9N-1926-SM-E6CPY,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QP9N-1926-SM-E6CPY.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QP9N-1926-SM-E6CPY.1.bamcount_nonref.csv.zst,Muscle_Skeletal,GTEX-1QP9N,GTEX-1QP9N-1926-SM-E6CPY.1,GTEx_Blended_Tissue_Training
GTEX-1QPFJ-1926-SM-EVYBD,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QPFJ-1926-SM-EVYBD.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QPFJ-1926-SM-EVYBD.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-1QPFJ,GTEX-1QPFJ-1926-SM-EVYBD.1,GTEx_Blended_Tissue_Training
GTEX-1QW4Y-0326-SM-E8VOT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1QW4Y-0326-SM-E8VOT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1QW4Y-0326-SM-E8VOT.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-1QW4Y,GTEX-1QW4Y-0326-SM-E8VOT.1,GTEx_Blended_Tissue_Training
GTEX-1R7EU-0826-SM-DPRZL,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1R7EU-0826-SM-DPRZL.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1R7EU-0826-SM-DPRZL.1.bamcount_nonref.csv.zst,Esophagus_Mucosa,GTEX-1R7EU,GTEX-1R7EU-0826-SM-DPRZL.1,GTEx_Blended_Tissue_Training
GTEX-1R7EV-1526-SM-E8VOD,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1R7EV-1526-SM-E8VOD.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1R7EV-1526-SM-E8VOD.1.bamcount_nonref.csv.zst,Breast_Mammary_Tissue,GTEX-1R7EV,GTEX-1R7EV-1526-SM-E8VOD.1,GTEx_Blended_Tissue_Training
GTEX-1R9JW-0126-SM-EAZ4P,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1R9JW-0126-SM-EAZ4P.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1R9JW-0126-SM-EAZ4P.1.bamcount_nonref.csv.zst,Spleen,GTEX-1R9JW,GTEX-1R9JW-0126-SM-EAZ4P.1,GTEx_Blended_Tissue_Training
GTEX-1R9PM-1026-SM-EVR3N,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1R9PM-1026-SM-EVR3N.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1R9PM-1026-SM-EVR3N.1.bamcount_nonref.csv.zst,Esophagus_Muscularis,GTEX-1R9PM,GTEX-1R9PM-1026-SM-EVR3N.1,GTEx_Blended_Tissue_Training
GTEX-1R9PN-0426-SM-DTXDT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1R9PN-0426-SM-DTXDT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1R9PN-0426-SM-DTXDT.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-1R9PN,GTEX-1R9PN-0426-SM-DTXDT.1,GTEx_Blended_Tissue_Training
GTEX-1R9PO-2526-SM-EVYBT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1R9PO-2526-SM-EVYBT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1R9PO-2526-SM-EVYBT.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-1R9PO,GTEX-1R9PO-2526-SM-EVYBT.1,GTEx_Blended_Tissue_Training
GTEX-1RAZA-2226-SM-E9U4X,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1RAZA-2226-SM-E9U4X.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1RAZA-2226-SM-E9U4X.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-1RAZA,GTEX-1RAZA-2226-SM-E9U4X.1,GTEx_Blended_Tissue_Training
GTEX-1RAZQ-1326-SM-E9TK6,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1RAZQ-1326-SM-E9TK6.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1RAZQ-1326-SM-E9TK6.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-1RAZQ,GTEX-1RAZQ-1326-SM-E9TK6.1,GTEx_Blended_Tissue_Training
GTEX-1RAZR-1526-SM-EAZ4U,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1RAZR-1526-SM-EAZ4U.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1RAZR-1526-SM-EAZ4U.1.bamcount_nonref.csv.zst,Stomach,GTEX-1RAZR,GTEX-1RAZR-1526-SM-EAZ4U.1,GTEx_Blended_Tissue_Training
GTEX-1RLM8-2226-SM-EVYD1,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1RLM8-2226-SM-EVYD1.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1RLM8-2226-SM-EVYD1.1.bamcount_nonref.csv.zst,Breast_Mammary_Tissue,GTEX-1RLM8,GTEX-1RLM8-2226-SM-EVYD1.1,GTEx_Blended_Tissue_Training
GTEX-1RMOY-1326-SM-E9TIH,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1RMOY-1326-SM-E9TIH.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1RMOY-1326-SM-E9TIH.1.bamcount_nonref.csv.zst,Skin_Not_Sun_Exposed,GTEX-1RMOY,GTEX-1RMOY-1326-SM-E9TIH.1,GTEx_Blended_Tissue_Training
GTEX-1RNTQ-0726-SM-E9U6F,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1RNTQ-0726-SM-E9U6F.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1RNTQ-0726-SM-E9U6F.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-1RNTQ,GTEX-1RNTQ-0726-SM-E9U6F.1,GTEx_Blended_Tissue_Training
GTEX-1RQED-1026-SM-EVYCT,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1RQED-1026-SM-EVYCT.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1RQED-1026-SM-EVYCT.1.bamcount_nonref.csv.zst,Lung,GTEX-1RQED,GTEX-1RQED-1026-SM-EVYCT.1,GTEx_Blended_Tissue_Training
GTEX-1S5VW-0426-SM-E9U6G,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1S5VW-0426-SM-E9U6G.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1S5VW-0426-SM-E9U6G.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-1S5VW,GTEX-1S5VW-0426-SM-E9U6G.1,GTEx_Blended_Tissue_Training
GTEX-1S5ZA-1426-SM-E6CJQ,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1S5ZA-1426-SM-E6CJQ.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1S5ZA-1426-SM-E6CJQ.1.bamcount_nonref.csv.zst,Colon_Sigmoid,GTEX-1S5ZA,GTEX-1S5ZA-1426-SM-E6CJQ.1,GTEx_Blended_Tissue_Training
GTEX-1S5ZU-0526-SM-E9U4S,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1S5ZU-0526-SM-E9U4S.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1S5ZU-0526-SM-E9U4S.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-1S5ZU,GTEX-1S5ZU-0526-SM-E9U4S.1,GTEx_Blended_Tissue_Training
GTEX-1S82P-0005-SM-CM2RX,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1S82P-0005-SM-CM2RX.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1S82P-0005-SM-CM2RX.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-1S82P,GTEX-1S82P-0005-SM-CM2RX.1,GTEx_Blended_Tissue_Training
GTEX-1S82U-0005-SM-CYPRW,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1S82U-0005-SM-CYPRW.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1S82U-0005-SM-CYPRW.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-1S82U,GTEX-1S82U-0005-SM-CYPRW.1,GTEx_Blended_Tissue_Training
GTEX-1S82Y-2026-SM-EVYCM,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-1S82Y-2026-SM-EVYCM.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-1S82Y-2026-SM-EVYCM.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-1S82Y,GTEX-1S82Y-2026-SM-EVYCM.1,GTEx_Blended_Tissue_Training
GTEX-N7MS-2425-SM-26GMD,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-N7MS-2425-SM-26GMD.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-N7MS-2425-SM-26GMD.1.bamcount_nonref.csv.zst,Brain_Cortex,GTEX-N7MS,GTEX-N7MS-2425-SM-26GMD.1,GTEx_Blended_Tissue_Training
GTEX-N7MT-1226-SM-DKPOK,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-N7MT-1226-SM-DKPOK.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-N7MT-1226-SM-DKPOK.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-N7MT,GTEX-N7MT-1226-SM-DKPOK.1,GTEx_Blended_Tissue_Training
GTEX-NFK9-0926-SM-2HMJU,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-NFK9-0926-SM-2HMJU.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-NFK9-0926-SM-2HMJU.1.bamcount_nonref.csv.zst,Heart_Left_Ventricle,GTEX-NFK9,GTEX-NFK9-0926-SM-2HMJU.1,GTEx_Blended_Tissue_Training
GTEX-NPJ7-1326-SM-3MJHO,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-NPJ7-1326-SM-3MJHO.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-NPJ7-1326-SM-3MJHO.1.bamcount_nonref.csv.zst,Artery_Coronary,GTEX-NPJ7,GTEX-NPJ7-1326-SM-3MJHO.1,GTEx_Blended_Tissue_Training
GTEX-O5YT-0126-SM-48TBW,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-O5YT-0126-SM-48TBW.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-O5YT-0126-SM-48TBW.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-O5YT,GTEX-O5YT-0126-SM-48TBW.1,GTEx_Blended_Tissue_Training
GTEX-O5YV-0526-SM-2I5GE,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-O5YV-0526-SM-2I5GE.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-O5YV-0526-SM-2I5GE.1.bamcount_nonref.csv.zst,Lung,GTEX-O5YV,GTEX-O5YV-0526-SM-2I5GE.1,GTEx_Blended_Tissue_Training
GTEX-O5YW-3026-SM-3MJHI,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-O5YW-3026-SM-3MJHI.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-O5YW-3026-SM-3MJHI.1.bamcount_nonref.csv.zst,Artery_Coronary,GTEX-O5YW,GTEX-O5YW-3026-SM-3MJHI.1,GTEx_Blended_Tissue_Training
GTEX-OHPL-2626-SM-2HMJA,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OHPL-2626-SM-2HMJA.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OHPL-2626-SM-2HMJA.1.bamcount_nonref.csv.zst,Thyroid,GTEX-OHPL,GTEX-OHPL-2626-SM-2HMJA.1,GTEx_Blended_Tissue_Training
GTEX-OHPN-2626-SM-2I5H1,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OHPN-2626-SM-2I5H1.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OHPN-2626-SM-2I5H1.1.bamcount_nonref.csv.zst,Brain_Cerebellum,GTEX-OHPN,GTEX-OHPN-2626-SM-2I5H1.1,GTEx_Blended_Tissue_Training
GTEX-OIZG-0426-SM-3LK5W,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OIZG-0426-SM-3LK5W.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OIZG-0426-SM-3LK5W.1.bamcount_nonref.csv.zst,Artery_Aorta,GTEX-OIZG,GTEX-OIZG-0426-SM-3LK5W.1,GTEx_Blended_Tissue_Training
GTEX-OIZH-0005-SM-2HMJN,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OIZH-0005-SM-2HMJN.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OIZH-0005-SM-2HMJN.1.bamcount_nonref.csv.zst,Whole_Blood,GTEX-OIZH,GTEX-OIZH-0005-SM-2HMJN.1,GTEx_Blended_Tissue_Training
GTEX-OIZI-1326-SM-3NB1B,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OIZI-1326-SM-3NB1B.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OIZI-1326-SM-3NB1B.1.bamcount_nonref.csv.zst,Esophagus_Muscularis,GTEX-OIZI,GTEX-OIZI-1326-SM-3NB1B.1,GTEx_Blended_Tissue_Training
GTEX-OOBJ-0826-SM-3NB2K,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OOBJ-0826-SM-3NB2K.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OOBJ-0826-SM-3NB2K.1.bamcount_nonref.csv.zst,Liver,GTEX-OOBJ,GTEX-OOBJ-0826-SM-3NB2K.1,GTEx_Blended_Tissue_Training
GTEX-OOBK-3125-SM-3LK5R,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OOBK-3125-SM-3LK5R.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OOBK-3125-SM-3LK5R.1.bamcount_nonref.csv.zst,Adrenal_Gland,GTEX-OOBK,GTEX-OOBK-3125-SM-3LK5R.1,GTEx_Blended_Tissue_Training
GTEX-OXRK-0526-SM-3NB2F,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OXRK-0526-SM-3NB2F.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OXRK-0526-SM-3NB2F.1.bamcount_nonref.csv.zst,Artery_Tibial,GTEX-OXRK,GTEX-OXRK-0526-SM-3NB2F.1,GTEx_Blended_Tissue_Training
GTEX-OXRL-0726-SM-3NM9A,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OXRL-0726-SM-3NM9A.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OXRL-0726-SM-3NM9A.1.bamcount_nonref.csv.zst,Esophagus_Muscularis,GTEX-OXRL,GTEX-OXRL-0726-SM-3NM9A.1,GTEx_Blended_Tissue_Training
GTEX-OXRN-1526-SM-E6CHM,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OXRN-1526-SM-E6CHM.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OXRN-1526-SM-E6CHM.1.bamcount_nonref.csv.zst,Thyroid,GTEX-OXRN,GTEX-OXRN-1526-SM-E6CHM.1,GTEx_Blended_Tissue_Training
GTEX-OXRO-0126-SM-2YUN4,1,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/bigwigs/GTEX-OXRO-0126-SM-2YUN4.1.all.bw,/dcl02/lieber/ajaffe/recount-pump/gtex_monorail_output/alts/GTEX-OXRO-0126-SM-2YUN4.1.bamcount_nonref.csv.zst,Skin_Sun_Exposed,GTEX-OXRO,GTEX-OXRO-0126-SM-2YUN4.1,GTEx_Blended_Tissue_Training
